 ; ; Trident ; EdgeHTML ; Gecko ; WebKit ; Blink ; KHTML ; Presto 
 Operation mode ; Progressive ; 3.0Trident only displayed progressive JPEGs after they were completely downloaded. ; rowspan="4" yes ; rowspan="4" yes ; 85 ; rowspan="4" yes ; rowspan="4" yes ; 1.0 
 Operation mode ; Baseline ; 3.0 ; 85 ; 1.0 
 Operation mode ; Hierarchical ; 3.0 ; 85 ; 1.0 
 Operation mode ; Lossless ; 3.0 ; 85 ; 1.0 
