 Name ; First public release date ; Creator ;Ownerormaintainer lc=y ; License 
 rh| 86-DOS&nbsp,0.42 ; 1981-02-25 ; Seattle Computer Products ; Support ended ; rowspan="16" Proprietary 
 rh| 86-DOS&nbsp,1.00 ; 1981-04-28 ; Seattle Computer Products ; Support ended 
 rh| PC&nbsp,DOS&nbsp,1.0 ; 1981-08-12 ; Microsoft (for IBM) ; Support ended 
 rh| PC&nbsp,DOS&nbsp,1.1 ; 1982-05-?? ; Microsoft (for IBM) ; Support ended 
 rh| PC&nbsp,DOS&nbsp,2.0 ; 1983-03-?? ; Microsoft (for IBM) ; Support ended 
 rh| PC&nbsp,DOS&nbsp,2.1 ; 1983-10-?? ; Microsoft (for IBM) ; Support ended 
 rh| PC&nbsp,DOS&nbsp,3.0 ; 1984-08-?? ; Microsoft (for IBM) ; Support ended 
 rh| PC&nbsp,DOS&nbsp,3.1 ; 1985 ; Microsoft (for IBM) ; Support ended 
 rh| PC&nbsp,DOS&nbsp,3.2 ; 1986 ; Microsoft (for IBM) ; Support ended 
 rh| PC&nbsp,DOS&nbsp,3.3 ; 1987 ; Microsoft (for IBM) ; Support ended 
 rh| IBM&nbsp,DOS&nbsp,4.0(called PCDOS4.0) ; 1988 ; Microsoft (for IBM) ; Support ended 
 rh| IBM&nbsp,DOS&nbsp,5.0(called PCDOS5.0) ; 1991 ; Microsoft (for IBM) ; Support ended 
 rh| PC&nbsp,DOS&nbsp,6.1, PC&nbsp,DOS&nbsp,6.3 ; 1993 ; Microsoft (for IBM) ; Support ended 
 rh| PC&nbsp,DOS&nbsp,7.0 (revision 0) ; 1995 ; Microsoft (for IBM) ; Support ended 
 rh| PC&nbsp,DOS&nbsp,2000(PCDOS7.0 revision 1) ; 1998 ; Microsoft (for IBM) ; Support ended 
 rh| PC&nbsp,DOS&nbsp,7.10 ; 2003 ; Microsoft (for IBM) ; Support ended by IBM 
 rh| MS-DOS&nbsp,1.25 (first version named "MS-DOS") ; 1982 ; Microsoft ; Support ended ; Free, MIT License 
 rh| Z-DOS1.25 ; 1982-05-?? ; OEM Zenith Data Systems ; Support ended ; Proprietary 
 rh| MS-DOS&nbsp,2.0 ; 1983-03-?? ; Microsoft ; Support ended ; Free, MIT License 
 rh| MS-DOS&nbsp,2.11 ; 1983-12-?? ; Microsoft ; Support ended ; rowspan="21" Proprietary 
 rh| MS-DOS&nbsp,3.0 ; 1984 ; Microsoft ; Support ended 
 rh| MS-DOS&nbsp,3.1 ; 1984 ; Microsoft ; Support ended 
 rh| MS-DOS&nbsp,3.2 ; 1986 ; Microsoft ; Support ended 
 rh| MS-DOS&nbsp,3.3 ; 1987 ; Microsoft ; Support ended 
 rh| MS-DOS&nbsp,4.0 ; 1988 ; Microsoft ; Support ended 
 rh| MS-DOS&nbsp,5.0 ; 1991 ; Microsoft ; Support ended 
 rh| MS-DOS&nbsp,6.0 ; 1993 ; Microsoft ; Support ended 
 rh| MS-DOS&nbsp,6.20 ; 1993 ; Microsoft ; Support ended 
