 Graphics ; Launch ; Market ; Processor ; Code name ; Device ID ; Core clock  (MHz) ; Core config1 ; API support ; API support ; API support ; API support ; Memory  bandwidth(GB/s) ; DVMT (MB) ; QSV 
 Graphics ; Launch ; Market ; Processor ; Code name ; Device ID ; Core clock  (MHz) ; Core config1 ; Direct3D ; OpenGL ; OpenCL ; Vulkan ; Memory  bandwidth(GB/s) ; DVMT (MB) ; QSV 
 HD Graphics ; 2013 ; Tablet ; Atom Z3735D  Atom Z3735E  Atom Z3735F  Atom Z3735G  Atom Z3736F  Atom Z3736G ; Valleyview  (Bay Trail) ; 0F30 0F31 0F32 0F33 0155 0157 ; 311-646 ; 32:4:1 ; 11 ; 4.0 ES2.0/1.1Linux ; 1.2 ; (1.0)Linux ; 10.7 ; 2048 ; Yes 
 HD Graphics ; 2013 ; Tablet ; Atom Z3680 ; Valleyview  (Bay Trail) ; 0F30 0F31 0F32 0F33 0155 0157 ; 311-667 ; 32:4:1 ; 11 ; 4.0 ES2.0/1.1Linux ; 1.2 ; (1.0)Linux ; 8.5 ; 2048 ; Yes 
 HD Graphics ; 2013 ; Tablet ; Atom Z3740  Atom Z3770 ; Valleyview  (Bay Trail) ; 0F30 0F31 0F32 0F33 0155 0157 ; 311-667 ; 32:4:1 ; 11 ; 4.0 ES2.0/1.1Linux ; 1.2 ; (1.0)Linux ; 17.1 ; 2048 ; Yes 
 HD Graphics ; 2013 ; Tablet ; Atom Z3680D  Atom Z3740D  Atom Z3770D ; Valleyview  (Bay Trail) ; 0F30 0F31 0F32 0F33 0155 0157 ; 313-688 ; 32:4:1 ; 11 ; 4.0 ES2.0/1.1Linux ; 1.2 ; (1.0)Linux ; 10.7 ; 2048 ; Yes 
 HD Graphics ; 2013 ; Tablet ; Atom Z3745  Atom Z3775  Atom Z3795 ; Valleyview  (Bay Trail) ; 0F30 0F31 0F32 0F33 0155 0157 ; 311-778 ; 32:4:1 ; 11 ; 4.0 ES2.0/1.1Linux ; 1.2 ; (1.0)Linux ; 17.1 ; 2048 ; Yes 
 HD Graphics ; 2013 ; Tablet ; Atom Z3745D  Atom Z3775D ; Valleyview  (Bay Trail) ; 0F30 0F31 0F32 0F33 0155 0157 ; 311-792 ; 32:4:1 ; 11 ; 4.0 ES2.0/1.1Linux ; 1.2 ; (1.0)Linux ; 10.7 ; 2048 ; Yes 
 HD Graphics ; 2013 ; Tablet ; Atom Z3785 ; Valleyview  (Bay Trail) ; 0F30 0F31 0F32 0F33 0155 0157 ; 313-833 ; 32:4:1 ; 11 ; 4.0 ES2.0/1.1Linux ; 1.2 ; (1.0)Linux ; 21.3 ; 2048 ; Yes 
 HD Graphics ; 2013 ; Laptop ; Celeron N2805 ; Valleyview  (Bay Trail) ; 0F30 0F31 0F32 0F33 0155 0157 ; 313-667 ; 32:4:1 ; 11.2 ; 4.0Windows  4.2Linux  ES3.0Linux ; 1.2 ; (1.0)Linux ; 8.5  ; 2048 ; Yes 
 HD Graphics ; 2013 ; Laptop ; Celeron N2807 ; Valleyview  (Bay Trail) ; 0F30 0F31 0F32 0F33 0155 0157 ; 313-750 ; 32:4:1 ; 11.2 ; 4.0Windows  4.2Linux  ES3.0Linux ; 1.2 ; (1.0)Linux ; 10.7 ; 2048 ; Yes 
 HD Graphics ; 2013 ; Laptop ; Celeron N2830  Pentium N3510 ; Valleyview  (Bay Trail) ; 0F30 0F31 0F32 0F33 0155 0157 ; 313-750 ; 32:4:1 ; 11.2 ; 4.0Windows  4.2Linux  ES3.0Linux ; 1.2 ; (1.0)Linux ; 21.3 ; 2048 ; Yes 
