Model ;Launch ;Micro-archi-tecture ;Code name ;Fab (nm) ;Bus interface ;Clock rate ;Clock rate ;Core config1 ;Fillrate ;Fillrate ;Memory ;Memory ;Memory ;Memory ;Processing power(GFLOPS) ;Processing power(GFLOPS) ;API compliance (version) ;API compliance (version) ;API compliance (version) ;API compliance (version) ;TDP (Watts) ;Notes 
Model ;Launch ;Micro-archi-tecture ;Code name ;Fab (nm) ;Bus interface ; Core (MHz) ; Memory (MHz) ;Core config1 ; Pixel (GP/s) ; Texture (GT/s) ; Size (GiB) ; Bandwidth (GB/s) ; Bus type ; Bus width (bit) ; Single precision ; Double precision ; Direct3D ; OpenGL ; OpenCL ; Vulkan ;TDP (Watts) ;Notes 
 rh|FirePro V3900{{cite web|url= FirePro V3900|website=Techpowerup.com|access-date=2016-05-28|archive-url= ;February 7, 2012 ;TeraScale 2 ;Turks GL  ;40 ;PCIe 2.1 x16 ;650 ;900 ;480(96×5):24:8:6 ;5.2 ;15.6 ;1 ;28.8 ;GDDR3 ;128 ;624 ;  - ;11.0 ;4.3 ;1.2 ; rowspan=4 N/A ;50 ;HD3D, UVD3, DP 1.2, PowerPlay, Eyefinity 
 rh|FirePro V4900{{cite web|url= FirePro V4900|website=Techpowerup.com|access-date=2016-05-28|archive-url= ;November 1, 2011 ;TeraScale 2 ;Turks XT GL ;40 ;PCIe 2.1 x16 ;800 ;1000 ;480(96×5):24:8:6 ;6.4 ;19.2 ;1 ;64 ;GDDR52 ;128 ;768 ;  - ;11.0 ;4.3 ;1.2 ;<75 Max ;HD3D, UVD3, DP 1.2, PowerPlay, Eyefinity 
 rh|FirePro V5900{{cite web|url= FirePro V5900|website=Techpowerup.com|access-date=2016-05-28|archive-url= ;May 24, 2011 ;TeraScale 3 ;Cayman LE GL ;40 ;PCIe 2.1 x16 ;600 ;5002 ;512(128×4):32:32:8 ;19.2 ;19.2 ;2 ;64 ;GDDR52 ;256 ;610 ;154 ;11.0 ;4.3 ;1.2 ;<75 Max ;HD3D, UVD3, DP 1.2, PowerPlay, Eyefinity 
 rh|FirePro V7900{{cite web|url= FirePro V7900|website=Techpowerup.com|access-date=2016-05-28|archive-url= ;May 24, 2011 ;TeraScale 3 ;Cayman Pro GL ;40 ;PCIe 2.1 x16 ;725 ;12502 ;1280(320×4):80:32:20 ;23.2 ;58 ;2 ;160 ;GDDR52 ;256 ;1860 ;464 ;11.0 ;4.3 ;1.2 ;<150 Max ;HD3D, UVD3, DP 1.2, PowerPlay, Eyefinity 
